Labels,URLs,Domain,URL_Length,Domain_Length,URL_depth,URL_atSymbol,URL_IP,URL_HTTPS,Domain_HTTP,URL_RedirectPosition,URL_HyphenInDomain,URL_DotsNo,URL_NonASCHIIChar,URL_DigitsNo,HTMLJS_Features
1,http://qdevtools.com/sys/95a4e,qdevtools.com,0,-1,-1,0,0,1,0,1,0,0,0,-1,0
1,http://app-manage-requests.net/Login.php,app-manage-requests.net,0,1,0,0,0,1,0,1,1,0,0,0,0
1,https://www.pma.runescape.com-gb.ru/,pma.runescape.com-gb.ru,0,1,0,0,0,0,0,0,1,1,0,0,0
0,https://www.universalpersonnel.co.uk/wp-includes/wlwmanifest.xml,universalpersonnel.co.uk,1,1,-1,0,0,0,0,0,0,-1,0,0,0
1,http://staemcommynlty.ru/profiles/765834952432,staemcommynlty.ru,0,-1,-1,0,0,1,0,1,0,0,0,1,0
0,https://uploads-ssl.webflow.com/5b6d977a41c616d0796c5ae8/5b6d977a41c6167c0d6c5af5_facebook-icon2.svg,uploads-ssl.webflow.com,1,1,-1,0,0,0,0,0,1,-1,0,1,0
0,https://www.brauerei-rapp.de/Account/TourdatesOverview,brauerei-rapp.de,-1,-1,-1,0,0,0,0,0,1,0,0,0,0
0,https://www.acceptlease.com/tax-savings-calculator.html,acceptlease.com,-1,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://founders-119984852325100025.tk/Login_to_Facebook.html,founders-119984852325100025.tk,1,1,0,0,0,0,0,0,1,0,0,1,0
0,https://www.interstatecargo.com/warranty.php,interstatecargo.com,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://webmail-login.marceloandre.repl.co/#proposals@legalshield.com,webmail-login.marceloandre.repl.co,1,1,0,1,0,0,0,0,1,1,0,0,0
0,https://www.bisbank.com.ua/platizhni-kartky/,bisbank.com.ua,0,-1,-1,0,0,0,0,0,0,-1,0,0,1
0,https://www.ganzgraph.de/service/kontakt/,ganzgraph.de,0,0,1,0,0,0,0,0,0,0,0,0,1
0,http://www.winonafoods.com/retail,winonafoods.com,0,-1,0,0,0,1,0,1,0,0,0,0,0
1,https://receptfritt-cialis.com/drwxe/customer_center/customer-IDPP00C129/myaccount/signin,receptfritt-cialis.com,1,1,1,0,0,0,0,0,1,0,0,1,0
0,https://www.lepida.net/home,lepida.net,0,0,0,0,0,0,0,0,0,0,0,0,1
0,https://www.williamslawllc.com/criminal-defense/,williamslawllc.com,0,-1,-1,0,0,0,0,0,0,0,0,0,1
1,https://rfjrvaal.ml/pay/bbzhifu,rfjrvaal.ml,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.ppfinsurance.ru/products/dlya-vzroslykh/perspektiva/,ppfinsurance.ru,1,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.mooiedomeinnaam.nl/afrekenen/tegelhal.nl,mooiedomeinnaam.nl,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.mteck.nl/,mteck.nl,0,0,0,0,0,0,0,0,0,0,0,0,1
1,http://orange-8a1999.ingress-erytho.easywp.com/orange,orange-8a1999.ingress-erytho.easywp.com,-1,1,0,0,0,1,0,1,1,1,0,1,0
1,https://app.surveymethods.com/EndUser.aspx?DFFB9788DE948A8BDD,app.surveymethods.com,1,1,0,0,0,0,0,0,0,-1,0,1,0
1,https://dhduudjjd.godaddysites.com/,dhduudjjd.godaddysites.com,0,1,0,0,0,0,0,0,0,-1,0,0,0
0,https://www.fibrewiredburlington.com/category-04-1.html,fibrewiredburlington.com,-1,1,0,0,0,0,0,0,0,0,0,-1,1
1,https://rettogo.org/core/personas/,rettogo.org,0,0,1,0,0,0,0,0,0,0,0,0,1
0,https://www.it-vitamine.at/,it-vitamine.at,0,-1,0,0,0,0,0,0,1,0,0,0,1
0,https://www.meretgolf.com/,meretgolf.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAARyyl4VUMTlKUkJFTEI3UFRSQlJXSUVYVkYyRzlNNy4u,forms.office.com,1,-1,-1,0,0,0,0,0,0,-1,0,-1,0
0,https://www.preferredcarriers.com/wp-includes/wlwmanifest.xml,preferredcarriers.com,1,1,-1,0,0,0,0,0,0,0,0,0,0
1,https://u18820701.ct.sendgrid.net/ls/click?upn=VsTNs0GBug0FCKUur-2FYVH5C3i1o4jiMLu-2F7jaYgxbizgrjfQmDqRpkdu50IEs9RaxmJiwzbjxRQJ75tZe8VPSg-3D-3DmFBV_tl4fAS1nOZo4RbmmISQ03OA5zv9cByzvX8PDt2uKkaJpKqMKPaqKHdiUKW-2B1oa3FBNka5nyi7eroMVKJ6YR5VtbP0PZZPbD5nRx4BpIYioNcXK-2FMUwTbsepkmCfs257dOUCA-2BxtI-2FJ-2F9eIWo291hrxgbZ3-2FGQ6igoqD3AbNxj63w8NDWug8twBjQzoSEahIqnWWdFKj706g-2BJhI8JQnr6os72VcXD5gBqidF2eDjKBE-3D,u18820701.ct.sendgrid.net,1,1,-1,0,0,0,0,0,0,1,0,1,0
0,https://www.autocastillo.cl/servicio-tecnico.php,autocastillo.cl,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://galbob.fr/myaccount-verify/appsignin/,galbob.fr,0,0,1,0,0,0,0,0,0,0,0,0,1
1,https://bitpecta.com/secure/MWEBFIBREMAILPORTAL/,bitpecta.com,0,0,1,0,0,0,0,0,0,0,0,0,0
1,http://wijanpedia.com/tmp/,wijanpedia.com,0,-1,-1,0,0,1,0,1,0,0,0,0,0
0,https://www.pflege-kunze.de/kontakt,pflege-kunze.de,0,-1,0,0,0,0,0,0,1,0,0,0,1
0,https://www.bmcsolutions.com.au/search-engine-optimisation,bmcsolutions.com.au,-1,1,0,0,0,0,0,0,0,-1,0,0,0
1,http://security-of-your-page76259701349068.pasxpty1e5-xlm41ryn26dy.p.runcloud.link/login-help.html?fbclid=IwAR0DpHzyMmR9Q1m8hvlX3O_FU5ALkroRy_qhIzhAXWrn13ldVn_3Y1SQfjo/,security-of-your-page76259701349068.pasxpty1e5-xlm41ryn26dy.p.runcloud.link,1,1,-1,0,0,1,0,1,1,1,0,1,0
1,http://amazon-jp.bvnfrlogistics.club/signin/,amazon-jp.bvnfrlogistics.club,0,1,-1,0,0,1,0,1,1,-1,0,0,0
1,https://rakuten.address012.top/404.html,rakuten.address012.top,0,1,0,0,0,0,0,0,0,-1,0,1,0
1,http://support23-confirmaed-page-soname.cf/Login_support.php?fbclid=IwAR0DpHzyMmR9Q1m8hvlX3O_FU5ALkroRy_qhIzhAXWrn13ldVn_3Y1SQfjo/,support23-confirmaed-page-soname.cf,1,1,-1,0,0,1,0,1,1,0,0,1,0
1,http://anarchitecturestudio.com/wp-content/uploads/2017/11/lab/index2.html,anarchitecturestudio.com,1,1,1,0,0,1,0,1,0,0,0,1,0
0,https://www.equinox.co.nz/what-we-do/cloud,equinox.co.nz,0,-1,-1,0,0,0,0,0,0,-1,0,0,1
1,https://538729.selcdn.ru/web-cdn-sharepoint-redirect-to-open-secured-server/r.html?email=user@domain.ch,538729.selcdn.ru,1,-1,-1,1,0,0,0,0,0,-1,0,1,0
0,https://www.coste-fermon.fr/,coste-fermon.fr,0,-1,0,0,0,0,0,0,1,0,0,0,0
1,https://rakuten.email-styleup8.shop/l,rakuten.email-styleup8.shop,0,1,0,0,0,0,0,0,1,-1,0,0,0
1,http://duemiglia.evoluzioneufficio.net/wp-content/plugins/admin/WellsFargo/wells/,duemiglia.evoluzioneufficio.net,1,1,1,0,0,1,0,1,0,-1,0,0,0
0,https://www.torann-france.fr/certification-mase-uic,torann-france.fr,-1,-1,0,0,0,0,0,0,1,0,0,0,0
0,https://www.trevotrend.com/birgit.html,trevotrend.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,https://u28ww4gcquzfkzfok1gp9a-on.drv.tw/www.gredirects.com/harrybt/start-1.html,u28ww4gcquzfkzfok1gp9a-on.drv.tw,1,1,1,0,0,0,0,0,1,-1,0,1,0
1,https://lnkd.in/ddivaqP?userid=4Pz15VNm,lnkd.in,0,0,0,0,0,0,0,0,0,0,0,-1,1
0,https://www.pref.nagasaki.jp/bunrui/hukushi-hoken/kansensho/corona_kaiken/corona_onegai23-corona_kaiken/,pref.nagasaki.jp,1,-1,1,0,0,0,0,0,0,-1,0,0,1
0,https://www.tib.co.tz/tibdfi,tib.co.tz,0,0,0,0,0,0,0,0,0,-1,0,0,1
1,https://tidalpiquillor.com/.well-known/pki-validation/BOFA/copy/updatecontactinformation-SUPPORT-37899282911786758796/,tidalpiquillor.com,1,-1,1,0,0,0,0,0,0,0,0,1,0
1,https://safety1-pages-appconfrimss-35437837.ga/verification-login.html,safety1-pages-appconfrimss-35437837.ga,1,1,0,0,0,0,0,0,1,0,0,1,0
1,http://1rs-gov.org/coronavirus/get-my-payment.html,1rs-gov.org,-1,0,-1,0,0,1,0,1,1,0,0,0,0
1,https://rukaten.co.hostingroof.buzz/,rukaten.co.hostingroof.buzz,0,1,0,0,0,0,0,0,0,1,0,0,0
0,https://chez-matsuo.com/guide/privacy.php,chez-matsuo.com,0,-1,-1,0,0,0,0,0,1,0,0,0,0
0,https://www.cambiainfo.com/channel-partners/,cambiainfo.com,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.redweb.com/disclaimer/,redweb.com,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.broadwaves.net/aboutus.asp,broadwaves.net,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.contacta.com.br/parceiros/,contacta.com.br,0,-1,-1,0,0,0,0,0,0,-1,0,0,0
0,https://www.imatechnologies.fr/la-parole-a/,imatechnologies.fr,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.avc.de/de/Optik-und-Stativ-Service__/broadcast/tripods.php,avc.de,1,1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.sih.net/contact-us,sih.net,0,0,0,0,0,0,0,0,0,0,0,0,1
1,https://alealtaseguros.com/libraries/fof/controller/.oo/sdf,alealtaseguros.com,-1,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.mccrossan.com/paving,mccrossan.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.cfs-michigan.org/staff-adoption-staff/,cfs-michigan.org,-1,-1,-1,0,0,0,0,0,1,0,0,0,1
0,https://www.fantasticsams.com/our-services/color,fantasticsams.com,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.cloud4y.ru/cloud-hosting/oblako-fz-152/,cloud4y.ru,-1,0,1,0,0,0,0,0,0,0,0,-1,1
0,https://www.fiind.com/wp-includes/wlwmanifest.xml,fiind.com,-1,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://cloud102.hostgator.com:2096/cpsess7481100069/3rdparty/roundcube/#NOP,cloud102.hostgator.com:2096,1,1,1,0,0,0,0,0,0,-1,0,1,0
0,https://www.agency.ee/Uudised/seminar_11_oktoobril_sugis_2018___hea_aeg_ettevotte_muugiks,agency.ee,1,0,-1,0,0,0,0,0,0,0,0,1,1
0,https://www.cnlsecurities.com/invest-with-cnl/closed-offerings.stml,cnlsecurities.com,1,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.hysafe.com/about/who-we-are/,hysafe.com,0,0,1,0,0,0,0,0,0,0,0,0,1
0,https://www.androscogginbank.com/resources/,androscogginbank.com,0,1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.nal-medienet.dk/medlemsservice/,nal-medienet.dk,0,-1,-1,0,0,0,0,0,1,0,0,0,1
1,http://nicenecei.geronmonet.cn/?GHVth*seZzERD*ftGVYBHUniIMjnKBjFC*rdXFTCHyjgJNUHgvHFCdgIHVJFcdRXDftc,nicenecei.geronmonet.cn,1,1,0,0,0,1,0,1,0,-1,0,0,0
1,http://www.amazon-vpass.freehryhurruy.club/404.html,amazon-vpass.freehryhurruy.club,-1,1,0,0,0,1,0,1,1,-1,0,-1,0
1,https://wirtschaft.baesweiler.de/wp-includes/mtbonline,wirtschaft.baesweiler.de,-1,1,-1,0,0,0,0,0,0,-1,0,0,0
0,https://www.suedostschweiz.ch/politik,suedostschweiz.ch,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://sgndr.online/track/1602830813431.png?eId=-526912765,sgndr.online,-1,0,-1,0,0,0,0,0,0,0,0,1,0
1,http://www.de9632.xyz/spk/anmeldung.php,de9632.xyz,0,0,-1,0,0,1,0,1,0,0,0,-1,0
0,https://www.chasecountyks.com/index.php/news-notices/cdl-truck-drivers-needed,chasecountyks.com,1,-1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.e-farmcredit.com/find-locations,e-farmcredit.com,0,-1,0,0,0,0,0,0,1,0,0,0,1
0,https://www.apexadv.com/blog/,apexadv.com,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,http://siklus.net/vendor/paramenter/?hash=barrybishop@prepaidlegal.com,siklus.net,1,0,1,1,0,1,0,1,0,0,0,0,0
1,https://rb.gy/7fzdj9?Facebook_Update,rb.gy,0,1,0,0,0,0,0,0,0,0,0,0,0
1,http://engcamp.org/academy/site2/made in china/made-in-chin-new,engcamp.org,1,0,1,0,0,1,0,1,0,0,0,0,0
1,https://orquestaloshispanos.com/Toronto/ConstructionAssociation/,orquestaloshispanos.com,1,1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.astonmanor.co.uk/export/,astonmanor.co.uk,0,-1,-1,0,0,0,0,0,0,-1,0,0,0
0,https://www.bollenbackbuilders.com/client_testimonies.html,bollenbackbuilders.com,-1,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.burgopak.com/privacy-policy,burgopak.com,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.biopredic.com/,biopredic.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.arcadiz.com/nl/partners,arcadiz.com,0,0,-1,0,0,0,0,0,0,0,0,0,1
1,http://lapostounatouidopdgetjigo5897.t.justns.ru/605d668475988ad00490641651a89922,lapostounatouidopdgetjigo5897.t.justns.ru,1,1,0,0,0,1,0,1,0,1,0,1,0
0,https://twitter.com/syscom_colombia,twitter.com,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://chocolatemoonshineofmd.com/secured,chocolatemoonshineofmd.com,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://onenightfriend.icu/A2rVm,onenightfriend.icu,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,http://www.fixthelife.com/Ahm,fixthelife.com,0,-1,0,0,0,1,0,1,0,0,0,0,0
1,http://bangalorestrokesupport.com/update/5a2a330b175fe588c2551b78d18d3207/,bangalorestrokesupport.com,1,1,1,0,0,1,0,1,0,0,0,1,0
0,https://texasendo.com/colonoscopy-vs-cologuard,texasendo.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://loftygemsschools.com.ng/comsx,loftygemsschools.com.ng,0,1,0,0,0,0,0,0,0,-1,0,0,0
1,https://revolution-admin-1000020300389264567812345675.tk/MK1.php,revolution-admin-1000020300389264567812345675.tk,1,1,0,0,0,0,0,0,1,0,0,1,0
0,https://www.veltum.de/de/Datenschutz/,veltum.de,0,0,1,0,0,0,0,0,0,0,0,0,0
0,https://www.hwigmbh.de/,hwigmbh.de,0,0,0,0,0,0,0,0,0,0,0,0,0
1,https://compteclient.ml/certicode,compteclient.ml,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.sanyo-machine.com/engine-line/,sanyo-machine.com,0,-1,-1,0,0,0,0,0,1,0,0,0,0
1,https://adftg.net/404.html,adftg.net,0,0,0,0,0,0,0,0,0,0,0,-1,0
1,https://adobe-data-storage.azurewebsites.net/index.html?email=a@a.c,adobe-data-storage.azurewebsites.net,1,1,0,1,0,0,0,0,1,-1,0,0,0
0,https://www.novelcom.fr/contact/,novelcom.fr,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://fractal.cl/d.php,fractal.cl,0,0,0,0,0,0,0,0,0,0,0,0,0
1,http://amoazom.gp5757.com/signin/?openid.pape.max_auth_age=0&amp;openid.return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;ref_=nav_em_hd_clc_signin,amoazom.gp5757.com,1,-1,1,1,0,1,0,1,0,-1,0,1,0
0,https://www.siliconavetech.com/contactform.php,siliconavetech.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,https://gchronics.com/newinggl/S2Ue63mTwGSzVKIZC2fz2E5i7zwD2G98s8cO3bUNQcLE8RIw2q1ql/login.php,gchronics.com,1,-1,1,0,0,0,0,0,0,0,0,1,0
1,https://mtb-profileaccess.duckdns.org/apps/verification.html,mtb-profileaccess.duckdns.org,-1,1,-1,0,0,0,0,0,1,-1,0,0,0
1,http://bansheng.ltd/index/goods/goods/pid/9/token,bansheng.ltd,-1,0,1,0,0,1,0,1,0,0,0,0,0
1,https://buybrightblinds.com/https/service-n26/support/,buybrightblinds.com,-1,1,1,0,0,0,0,0,0,0,0,0,0
0,https://www.coppernet.net/index.php/terms-of-service/,coppernet.net,-1,-1,1,0,0,0,0,0,0,0,0,0,1
1,https://savana-restaurant.com/wp-admin/maint/index.html,savana-restaurant.com,-1,1,1,0,0,0,0,0,1,0,0,0,0
0,https://www.travelwithpegasus.com/make-a-reservation/,travelwithpegasus.com,-1,1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.marquisbrokerage.com/services,marquisbrokerage.com,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.ventussieci.pl/kamery/,ventussieci.pl,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,https://www.invite-comm.jp/privacy,invite-comm.jp,0,-1,0,0,0,0,0,0,1,0,0,0,1
1,http://library.foraqsa.com/wp-inc/belen_je_suit-009988/,library.foraqsa.com,-1,1,1,0,0,1,0,1,0,-1,0,1,0
1,https://cxclientes.com/web/index.php?id=1985b030788017622d2ad629263ebc87,cxclientes.com,1,-1,-1,0,0,0,0,0,0,0,0,1,0
0,https://www.m-system.co.jp/english/index.html,m-system.co.jp,0,-1,-1,0,0,0,0,0,1,-1,0,0,0
0,https://www.pumpitupparty.com/blog/,pumpitupparty.com,0,-1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.jasonbrady.co/social-dating-startup-website,jasonbrady.co,-1,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://firebasestorage.googleapis.com/v0/b/outlook-4c0f2.appspot.com/o/books/Webmail.htm?alt=media&amp;token=216401d2-aba7-42f4-8fd5-9b672cade830#a@b.com,firebasestorage.googleapis.com,1,1,1,1,0,0,0,0,0,-1,0,1,0
1,http://aliah.ac.in/2n020/setmodule/,aliah.ac.in,0,0,1,0,0,1,0,1,0,-1,0,-1,1
1,https://services.runescape.com-vzla.ru/m=weblogin/loginform343386333412648122167,services.runescape.com-vzla.ru,1,1,-1,0,0,0,0,0,1,1,0,1,0
0,https://www.furu.jp/b/,furu.jp,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://kingpenguinproductions.com/e7a4a86c64c5dd082e999bbf890bbd8e/verify.php?country_x=-&amp;ACCT_x=ID-PPL=PA32494.76.108.38=ScrPg=8bbdb70aa9e6a3031f2c432cece1b8bb44b95b16e2683a0a646dbb46f6053470S=$1$hMsi6g1L$ddAz7Upv/nqdesXDnIEeG/KVURGYCwjPQBW0s6aS2iOluJerodqy7HvXDxc8kfnNtzZmTM1EL5I9h34FbgpAQ7iEAGMayO65qoxpznLPZWV3f9mFslCB4dXcgJ8brYeKTSw1HvjtN0DuhURk2I17702169939,kingpenguinproductions.com,1,1,1,0,0,0,0,0,0,0,0,1,0
1,https://olx-p-o-land.app/f2f/2175583849,olx-p-o-land.app,0,-1,-1,0,0,0,0,0,1,0,0,1,0
0,https://www.theparkerbuilders.com/gallery.html,theparkerbuilders.com,0,1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.bezitech.de/kontakt.html,bezitech.de,0,0,0,0,0,0,0,0,0,0,0,0,0
0,https://www.attraction.se/,attraction.se,0,-1,0,0,0,0,0,0,0,0,0,0,1
0,https://www.vrpe.de/kommunikation-im-raum/,vrpe.de,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.controlroomsusa.com/furniture-accessories.html,controlroomsusa.com,-1,1,0,0,0,0,0,0,0,0,0,0,1
1,http://annazon-oplkfm-com.tuaiso.top/b413b,annazon-oplkfm-com.tuaiso.top,0,1,0,0,0,1,0,1,1,-1,0,-1,0
0,https://www.callpointe.com/,callpointe.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
1,https://cuo.kr/lpa2,cuo.kr,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.digital-adrenaline.com/cloud-services/,digital-adrenaline.com,-1,1,-1,0,0,0,0,0,1,0,0,0,1
1,https://www.samnetakademi.com.tr/admin/wellsfargo/login.php?cmd=login_submit&amp;id=2b03bd1884a5a291ff9469deb8c5e8e82b03bd1884a5a291ff9469deb8c5e8e8&amp;session=2b03bd1884a5a291ff9469deb8c5e8e82b03bd1884a5a291ff9469deb8c5e8e8,samnetakademi.com.tr,1,1,1,0,0,0,0,0,0,-1,0,1,0
1,http://www.whateverpizza.com/flode,whateverpizza.com,0,-1,0,0,0,1,0,1,0,0,0,0,0
1,https://howtostopforeclosurequick.com/Vlc/onedrive-drive/index.php,howtostopforeclosurequick.com,1,1,1,0,0,0,0,0,0,0,0,0,0
0,https://inss-princ.inss.gob.ni/index.php/directorio-38,inss-princ.inss.gob.ni,-1,1,-1,0,0,0,0,0,1,1,0,0,0
1,https://eleccionesinmaculada.000webhostapp.com/login.php,eleccionesinmaculada.000webhostapp.com,-1,1,0,0,0,0,0,0,0,-1,0,-1,0
0,https://www.sbn.co.jp/contact/,sbn.co.jp,0,0,-1,0,0,0,0,0,0,-1,0,0,1
1,http://fbcom-podosqtri.wakimart.com.kh/connect.html?timelimit=c37c014b6285c32654f669c319f80642,fbcom-podosqtri.wakimart.com.kh,1,1,0,0,0,1,0,1,1,1,0,1,0
1,http://u1146016e85.ha004.t.justns.ru/soci??t??_g??n??rale/soci??t??-g??n??rale,u1146016e85.ha004.t.justns.ru,1,1,-1,0,0,1,0,1,0,1,0,1,0
1,https://clouddoc-authorize.firebaseapp.com/.........x...,clouddoc-authorize.firebaseapp.com,-1,1,0,0,0,0,0,0,1,-1,0,0,0
1,http://santander.co.uk-olb-services.review/a1b2c3/0fa144cba4521b6d2e3f00aac46fe0a8/login/,santander.co.uk-olb-services.review,1,1,1,0,0,1,0,1,1,1,0,1,0
1,https://17344-1621.s1.webspace.re/referentie/,17344-1621.s1.webspace.re,0,1,-1,0,0,0,0,0,1,1,0,1,0
0,https://www.dscsag.com/themen/digitale-transformation/,dscsag.com,-1,0,1,0,0,0,0,0,0,0,0,0,1
1,http://library.foraqsa.com/wp-inc/belen_je_suit-009988,library.foraqsa.com,-1,1,-1,0,0,1,0,1,0,-1,0,1,0
0,https://www.northeastgroup.com/,northeastgroup.com,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,https://rakuten_co_jp.popy633.vip/pc/login.php,rakuten_co_jp.popy633.vip,0,1,-1,0,0,0,0,0,0,-1,0,-1,0
1,https://uasv6i.cn/404.html,uasv6i.cn,0,0,0,0,0,0,0,0,0,0,0,-1,0
0,https://www.automaster.li/netzwerk.cfm,automaster.li,0,-1,0,0,0,0,0,0,0,0,0,0,1
1,http://52.156.8.35/Finance/mobilesco/mfaAuth.html,52.156.8.35,-1,0,1,0,0,1,0,1,0,1,0,1,0
0,https://www.corporatesourceinc.com/policies/termsconditions.html,corporatesourceinc.com,1,1,-1,0,0,0,0,0,0,0,0,0,1
1,https://olx.pl-fastpaid.shop/getpay/218117844,olx.pl-fastpaid.shop,0,1,-1,0,0,0,0,0,1,-1,0,1,0
1,https://creditopessoalitau.com/itaucard/step-1.php?key=QMes36CfPQWe,creditopessoalitau.com,1,1,-1,0,0,0,0,0,0,0,0,-1,0
0,https://www.brennemaninc.com/services/print/,brennemaninc.com,0,-1,1,0,0,0,0,0,0,0,0,0,0
0,http://www.planteclab.com/setores/medicamentos,planteclab.com,0,-1,-1,0,0,1,0,1,0,0,0,0,1
1,https://www.hs-authenticationcheck.com/Login.php,hs-authenticationcheck.com,0,1,0,0,0,0,0,0,1,0,0,0,0
0,https://www.autocafe.com/assets/autocafe/NIADA_logo-fe530abf953dbf64ec7bc21e7e244dea.svg,autocafe.com,1,0,1,0,0,0,0,0,0,0,0,1,0
1,https://tpq74.codesandbox.io/_ -=-=_=-=-=-=-.html,tpq74.codesandbox.io,-1,1,0,0,0,0,0,0,0,-1,0,0,0
1,https://bit.ly/3i8tJUl,bit.ly,0,1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.quickwokonline.com/menu.aspx,quickwokonline.com,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,https://www.faraday-circuits.co.uk/privacy/,faraday-circuits.co.uk,0,1,-1,0,0,0,0,0,1,-1,0,0,1
1,https://services.runescape.com-vzla.ru/m=weblogin/loginform177637946986626212642,services.runescape.com-vzla.ru,1,1,-1,0,0,0,0,0,1,1,0,1,0
1,https://arnazom.co.jp.uxar25.cn/404.html,arnazom.co.jp.uxar25.cn,0,1,0,0,0,0,0,0,0,1,0,1,0
1,http://swaziplastics.ofmmarylandusa.org/toda/,swaziplastics.ofmmarylandusa.org,0,1,-1,0,0,1,0,1,0,-1,0,0,0
1,https://ams3.digitaloceanspaces.com/stevengoodwineis-kalt/index.html,ams3.digitaloceanspaces.com,1,1,-1,0,0,0,0,0,0,-1,0,0,0
1,https://swpravocedigital.ml/id=8/parabens.htm,swpravocedigital.ml,0,1,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.rgec.coop/,rgec.coop,0,0,0,0,0,0,0,0,0,0,0,0,1
0,https://www.wir-energie.de/fuer-ihr-zuhause/waerme/,wir-energie.de,-1,-1,1,0,0,0,0,0,1,0,0,0,0
1,https://paiement-ovhcloud-com-ae817751.letssound.com/VVEvMnkxcmg1Tm1YbUxIQXdieTBMdz09/?AUTH_TOKEN=cc1e6e17e6c1d9ce5b54b622ac45fa78a3744c843322d6868d184f26dc9383e3&cur=home&page=13c1b4be78151afa31117a1fcd3f2698ceda2b69079ac3940043be81df4ccf9bed9a71f77643f9a0b6c37e4efe62bbdc2ce4ff891f3771f4334461d0fd739102,paiement-ovhcloud-com-ae817751.letssound.com,1,1,-1,0,0,0,0,0,1,-1,0,1,0
1,http://www.die-podcastschule.ch/mtbonline21,die-podcastschule.ch,0,1,0,0,0,1,0,1,1,0,0,0,0
0,https://www.rama.it/en/,rama.it,0,0,-1,0,0,0,0,0,0,0,0,0,0
0,https://www.max21.de/investoren/pressemitteilungen,max21.de,-1,0,-1,0,0,0,0,0,0,0,0,0,0
1,https://www.tattoodragon.ru/application/?dHJldm9yLnN1Z2dAYnRpbnRlcm5ldC5jb20=,tattoodragon.ru,1,-1,-1,0,0,0,0,0,0,0,0,1,0
1,https://littlefoots.ru/c03cbc0f336516c126a032ef277b886f/,littlefoots.ru,-1,-1,-1,0,0,0,0,0,0,0,0,1,0
1,http://www.nwsecure-iproceed-icancel.com/Login.php,nwsecure-iproceed-icancel.com,-1,1,0,0,0,1,0,1,1,0,0,0,0
0,https://www.inmotive.com/simulation,inmotive.com,0,0,0,0,0,0,0,0,0,0,0,0,1
